,label
ENSG00000076924,2
ENSG00000076928,2
ENSG00000076944,2
ENSG00000076984,2
ENSG00000077044,2
ENSG00000077063,2
ENSG00000077092,2
ENSG00000077097,2
ENSG00000077147,2
ENSG00000077150,2
ENSG00000077152,1
ENSG00000077157,2
ENSG00000077232,2
ENSG00000077235,2
ENSG00000077238,2
ENSG00000077254,2
ENSG00000077264,1
ENSG00000077274,2
ENSG00000077312,2
ENSG00000077327,0
ENSG00000077348,1
ENSG00000077380,2
ENSG00000077420,2
ENSG00000077454,2
ENSG00000077458,2
ENSG00000077463,2
ENSG00000077514,2
ENSG00000077522,0
ENSG00000077549,2
ENSG00000077585,2
ENSG00000077616,2
ENSG00000077684,2
ENSG00000077713,2
ENSG00000077721,2
ENSG00000077782,2
ENSG00000077935,1
ENSG00000077942,0
ENSG00000077943,0
ENSG00000077984,2
ENSG00000078018,2
ENSG00000078043,2
ENSG00000078053,1
ENSG00000078061,2
ENSG00000078070,2
ENSG00000078081,0
ENSG00000078098,1
ENSG00000078114,0
ENSG00000078124,2
ENSG00000078140,2
ENSG00000078142,2
ENSG00000078177,2
ENSG00000078237,2
ENSG00000078246,2
ENSG00000078269,1
ENSG00000078295,2
ENSG00000078304,2
ENSG00000078319,2
ENSG00000078369,2
ENSG00000078401,0
ENSG00000078403,2
ENSG00000078487,2
ENSG00000078549,0
ENSG00000078589,2
ENSG00000078596,0
ENSG00000078618,2
ENSG00000078668,2
ENSG00000078674,2
ENSG00000078687,2
ENSG00000078699,2
ENSG00000078725,1
ENSG00000078747,2
ENSG00000078804,2
ENSG00000078808,2
ENSG00000078814,2
ENSG00000078898,1
ENSG00000078900,2
ENSG00000078902,2
ENSG00000078967,2
ENSG00000079101,2
ENSG00000079102,0
ENSG00000079112,1
ENSG00000079134,2
ENSG00000079150,2
ENSG00000079156,0
ENSG00000079215,2
ENSG00000079246,2
ENSG00000079257,2
ENSG00000079263,2
ENSG00000079277,2
ENSG00000079308,0
ENSG00000079313,2
ENSG00000079332,2
ENSG00000079335,0
ENSG00000079337,2
ENSG00000079385,1
ENSG00000079387,2
ENSG00000079393,1
ENSG00000079432,2
ENSG00000079435,2
ENSG00000079459,2
ENSG00000079462,1
ENSG00000079482,2
ENSG00000079616,1
ENSG00000079691,2
ENSG00000079739,2
ENSG00000079785,2
ENSG00000079805,2
ENSG00000079819,0
ENSG00000079841,1
ENSG00000079931,2
ENSG00000079950,2
ENSG00000079974,2
ENSG00000079999,2
ENSG00000080007,2
ENSG00000080031,1
ENSG00000080189,2
ENSG00000080200,2
ENSG00000080224,1
ENSG00000080293,2
ENSG00000080298,2
ENSG00000080345,2
ENSG00000080371,2
ENSG00000080493,2
ENSG00000080503,2
ENSG00000080546,0
ENSG00000080561,2
ENSG00000080572,0
ENSG00000080573,2
ENSG00000080603,2
ENSG00000080608,2
ENSG00000080618,0
ENSG00000080644,2
ENSG00000080709,2
ENSG00000080802,2
ENSG00000080815,2
ENSG00000080819,2
ENSG00000080822,2
ENSG00000080823,2
ENSG00000080824,2
ENSG00000080839,2
ENSG00000080845,2
ENSG00000080854,1
ENSG00000080947,2
ENSG00000080986,1
ENSG00000081014,2
ENSG00000081019,2
ENSG00000081026,2
ENSG00000081041,0
ENSG00000081052,0
ENSG00000081059,2
ENSG00000081087,2
ENSG00000081154,2
ENSG00000081177,2
ENSG00000081181,1
ENSG00000081189,2
ENSG00000081237,2
ENSG00000081277,1
ENSG00000081307,2
ENSG00000081320,2
ENSG00000081377,2
ENSG00000081386,2
ENSG00000081479,2
ENSG00000081665,2
ENSG00000081692,2
ENSG00000081721,2
ENSG00000081760,2
ENSG00000081791,2
ENSG00000081803,2
ENSG00000081818,0
ENSG00000081842,1
ENSG00000081853,2
ENSG00000081870,2
ENSG00000081913,2
ENSG00000081923,2
ENSG00000081985,1
ENSG00000082014,2
ENSG00000082068,2
ENSG00000082074,2
ENSG00000082146,2
ENSG00000082153,2
ENSG00000082175,0
ENSG00000082196,2
ENSG00000082212,2
ENSG00000082213,2
ENSG00000082258,2
ENSG00000082269,2
ENSG00000082397,0
ENSG00000082438,2
ENSG00000082458,2
ENSG00000082482,1
ENSG00000082497,2
ENSG00000082512,1
ENSG00000082515,2
ENSG00000082516,2
ENSG00000082556,1
ENSG00000082641,2
ENSG00000082684,2
ENSG00000082701,2
ENSG00000082781,2
ENSG00000082805,2
ENSG00000082898,2
ENSG00000082996,2
ENSG00000083093,2
ENSG00000083097,2
ENSG00000083099,2
ENSG00000083123,2
ENSG00000083168,2
ENSG00000083223,2
ENSG00000083290,2
ENSG00000083307,2
ENSG00000083312,2
ENSG00000083444,2
ENSG00000083454,1
ENSG00000083457,2
ENSG00000083520,2
ENSG00000083535,2
ENSG00000083544,2
ENSG00000083635,2
ENSG00000083642,2
ENSG00000083720,2
ENSG00000083750,2
ENSG00000083782,1
ENSG00000083799,2
ENSG00000083807,2
ENSG00000083812,2
ENSG00000083814,2
ENSG00000083817,2
ENSG00000083828,2
ENSG00000083838,2
ENSG00000083844,2
ENSG00000083845,2
ENSG00000083857,1
ENSG00000083896,2
ENSG00000083937,2
ENSG00000084070,2
ENSG00000084072,2
ENSG00000084073,2
ENSG00000084090,2
ENSG00000084092,2
ENSG00000084093,2
ENSG00000084110,1
ENSG00000084112,2
ENSG00000084207,2
ENSG00000084234,2
ENSG00000084444,2
ENSG00000084453,0
ENSG00000084463,2
ENSG00000084623,2
ENSG00000084628,1
ENSG00000084636,2
ENSG00000084652,2
ENSG00000084674,1
ENSG00000084676,2
ENSG00000084693,2
ENSG00000084710,0
ENSG00000084731,1
ENSG00000084733,2
ENSG00000084734,1
ENSG00000084754,2
ENSG00000084764,2
ENSG00000084774,1
ENSG00000085063,2
ENSG00000085117,2
ENSG00000085185,2
ENSG00000085224,2
ENSG00000085231,2
ENSG00000085265,0
ENSG00000085274,2
ENSG00000085276,2
ENSG00000085365,2
ENSG00000085377,2
ENSG00000085382,2
ENSG00000085415,2
ENSG00000085433,2
ENSG00000085449,2
ENSG00000085465,1
ENSG00000085491,2
ENSG00000085511,2
ENSG00000085514,0
ENSG00000085552,1
ENSG00000085563,0
ENSG00000085644,2
ENSG00000085662,2
ENSG00000085719,2
ENSG00000085721,2
ENSG00000085733,2
ENSG00000085741,0
ENSG00000085760,2
ENSG00000085788,2
ENSG00000085831,2
ENSG00000085832,2
ENSG00000085840,1
ENSG00000085871,2
ENSG00000085872,2
ENSG00000085978,2
ENSG00000085982,2
ENSG00000085998,2
ENSG00000085999,1
ENSG00000086015,2
ENSG00000086061,2
ENSG00000086062,2
ENSG00000086065,2
ENSG00000086102,2
ENSG00000086159,1
ENSG00000086189,2
ENSG00000086200,2
ENSG00000086205,2
ENSG00000086232,2
ENSG00000086289,2
ENSG00000086300,2
ENSG00000086475,2
ENSG00000086504,2
ENSG00000086544,0
ENSG00000086548,1
ENSG00000086570,1
ENSG00000086589,2
ENSG00000086598,2
ENSG00000086619,1
ENSG00000086666,2
ENSG00000086696,1
ENSG00000086712,2
ENSG00000086717,1
ENSG00000086730,2
ENSG00000086758,2
ENSG00000086827,2
ENSG00000086848,2
ENSG00000086967,1
ENSG00000086991,1
ENSG00000087008,2
ENSG00000087053,2
ENSG00000087074,0
ENSG00000087076,2
ENSG00000087077,2
ENSG00000087085,1
ENSG00000087086,2
ENSG00000087087,2
ENSG00000087088,2
ENSG00000087095,2
ENSG00000087111,2
ENSG00000087116,2
ENSG00000087128,1
ENSG00000087152,2
ENSG00000087157,2
ENSG00000087191,2
ENSG00000087206,2
ENSG00000087237,0
ENSG00000087245,2
ENSG00000087250,2
ENSG00000087253,2
ENSG00000087258,2
ENSG00000087263,2
ENSG00000087266,2
ENSG00000087269,2
ENSG00000087274,2
ENSG00000087299,2
ENSG00000087301,2
ENSG00000087302,2
ENSG00000087303,2
ENSG00000087338,2
ENSG00000087365,2
ENSG00000087448,2
ENSG00000087460,2
ENSG00000087470,2
ENSG00000087494,1
ENSG00000087495,2
ENSG00000087502,2
ENSG00000087510,1
ENSG00000087586,1
ENSG00000087589,0
ENSG00000087842,2
ENSG00000087884,2
ENSG00000087903,0
ENSG00000087995,2
ENSG00000088002,2
ENSG00000088035,2
ENSG00000088038,2
ENSG00000088179,2
ENSG00000088205,2
ENSG00000088247,2
ENSG00000088256,2
ENSG00000088280,2
ENSG00000088298,2
ENSG00000088305,1
ENSG00000088320,0
ENSG00000088325,1
ENSG00000088340,1
ENSG00000088356,2
ENSG00000088367,2
ENSG00000088386,1
ENSG00000088387,2
ENSG00000088448,2
ENSG00000088451,2
ENSG00000088538,1
ENSG00000088543,2
ENSG00000088682,2
ENSG00000088726,1
ENSG00000088727,2
ENSG00000088756,2
ENSG00000088766,2
ENSG00000088808,2
ENSG00000088812,2
ENSG00000088826,1
ENSG00000088827,0
ENSG00000088832,2
ENSG00000088833,2
ENSG00000088836,1
ENSG00000088854,0
ENSG00000088876,2
ENSG00000088881,2
ENSG00000088882,1
ENSG00000088888,2
ENSG00000088899,2
ENSG00000088926,0
ENSG00000088930,2
ENSG00000088970,2
ENSG00000088986,2
ENSG00000088992,1
ENSG00000089006,2
ENSG00000089009,2
ENSG00000089012,1
ENSG00000089022,2
ENSG00000089041,2
ENSG00000089048,2
ENSG00000089050,2
ENSG00000089053,2
ENSG00000089057,2
ENSG00000089060,2
ENSG00000089063,2
ENSG00000089091,2
ENSG00000089094,2
ENSG00000089101,0
ENSG00000089116,1
ENSG00000089123,2
ENSG00000089127,1
ENSG00000089154,2
ENSG00000089157,2
ENSG00000089159,2
ENSG00000089163,2
ENSG00000089177,2
ENSG00000089195,2
ENSG00000089199,1
ENSG00000089220,2
ENSG00000089225,0
ENSG00000089234,2
ENSG00000089248,2
ENSG00000089250,0
ENSG00000089280,2
ENSG00000089289,2
ENSG00000089327,2
ENSG00000089335,2
ENSG00000089351,2
ENSG00000089356,2
ENSG00000089472,2
ENSG00000089486,2
ENSG00000089505,1
ENSG00000089597,2
ENSG00000089639,2
ENSG00000089682,2
ENSG00000089685,1
ENSG00000089692,1
ENSG00000089693,2
ENSG00000089723,1
ENSG00000089737,2
ENSG00000089775,2
ENSG00000089818,2
ENSG00000089820,2
ENSG00000089847,2
ENSG00000089876,2
ENSG00000089902,2
ENSG00000089916,2
ENSG00000090006,0
ENSG00000090013,2
ENSG00000090020,2
ENSG00000090054,2
ENSG00000090060,2
ENSG00000090061,2
ENSG00000090097,2
ENSG00000090104,2
ENSG00000090238,2
ENSG00000090263,2
ENSG00000090266,2
ENSG00000090273,2
ENSG00000090316,2
ENSG00000090339,2
ENSG00000090372,2
ENSG00000090376,2
ENSG00000090382,0
ENSG00000090432,2
ENSG00000090447,1
ENSG00000090470,2
ENSG00000090487,2
ENSG00000090520,2
ENSG00000090530,0
ENSG00000090534,1
ENSG00000090539,1
ENSG00000090565,2
ENSG00000090581,2
ENSG00000090612,2
ENSG00000090615,2
ENSG00000090621,2
ENSG00000090659,2
ENSG00000090661,2
ENSG00000090674,0
ENSG00000090686,2
ENSG00000090776,2
ENSG00000090857,2
ENSG00000090861,2
ENSG00000090863,2
ENSG00000090889,1
ENSG00000090905,2
ENSG00000090924,2
ENSG00000090932,1
ENSG00000090971,2
ENSG00000090975,2
ENSG00000090989,2
ENSG00000091009,2
ENSG00000091039,2
ENSG00000091073,1
ENSG00000091106,0
ENSG00000091127,1
ENSG00000091129,2
ENSG00000091136,2
ENSG00000091137,1
ENSG00000091140,2
ENSG00000091157,2
ENSG00000091164,2
ENSG00000091181,0
ENSG00000091262,2
ENSG00000091317,2
ENSG00000091409,2
ENSG00000091428,0
ENSG00000091436,2
ENSG00000091483,2
ENSG00000091490,2
ENSG00000091513,1
ENSG00000091527,2
ENSG00000091536,2
ENSG00000091542,2
ENSG00000091583,2
ENSG00000091592,2
ENSG00000091622,2
ENSG00000091640,2
ENSG00000091651,1
ENSG00000091656,1
ENSG00000091732,2
ENSG00000091831,2
ENSG00000091844,1
ENSG00000091879,2
ENSG00000091947,2
ENSG00000091972,2
ENSG00000091986,2
ENSG00000092010,2
ENSG00000092020,2
ENSG00000092036,2
ENSG00000092051,0
ENSG00000092068,2
ENSG00000092094,2
ENSG00000092096,2
ENSG00000092098,2
ENSG00000092108,2
ENSG00000092140,2
ENSG00000092148,2
ENSG00000092199,2
ENSG00000092200,2
ENSG00000092201,2
ENSG00000092203,2
ENSG00000092208,2
ENSG00000092295,0
ENSG00000092330,2
ENSG00000092421,0
ENSG00000092439,2
ENSG00000092445,2
ENSG00000092470,1
ENSG00000092529,2
ENSG00000092531,2
ENSG00000092607,1
ENSG00000092621,2
ENSG00000092758,1
ENSG00000092820,2
ENSG00000092841,2
ENSG00000092847,2
ENSG00000092850,0
ENSG00000092853,1
ENSG00000092871,2
ENSG00000092929,2
ENSG00000092931,2
ENSG00000092964,0
ENSG00000092969,0
ENSG00000092978,2
ENSG00000093000,2
ENSG00000093009,1
ENSG00000093010,2
ENSG00000093072,0
ENSG00000093134,2
ENSG00000093144,2
ENSG00000093167,2
ENSG00000093183,2
ENSG00000093217,1
ENSG00000094631,2
ENSG00000094755,1
ENSG00000094804,1
ENSG00000094841,2
ENSG00000094880,2
ENSG00000094914,2
ENSG00000094916,2
ENSG00000094963,0
ENSG00000094975,2
ENSG00000095002,2
ENSG00000095015,2
ENSG00000095059,2
ENSG00000095066,2
ENSG00000095139,2
ENSG00000095203,2
ENSG00000095209,2
ENSG00000095261,2
ENSG00000095303,2
ENSG00000095319,2
ENSG00000095321,2
ENSG00000095370,0
ENSG00000095380,2
ENSG00000095383,0
ENSG00000095397,2
ENSG00000095485,2
ENSG00000095539,2
ENSG00000095564,2
ENSG00000095574,2
ENSG00000095585,2
ENSG00000095587,1
ENSG00000095627,1
ENSG00000095637,0
ENSG00000095713,0
ENSG00000095739,1
ENSG00000095752,1
ENSG00000095777,1
ENSG00000095787,2
ENSG00000095794,2
ENSG00000095906,2
ENSG00000095917,0
ENSG00000095932,1
ENSG00000095951,2
ENSG00000095970,2
ENSG00000096006,2
ENSG00000096060,2
ENSG00000096063,1
ENSG00000096070,2
ENSG00000096080,2
ENSG00000096088,2
ENSG00000096092,2
ENSG00000096093,2
ENSG00000096384,2
ENSG00000096401,2
ENSG00000096433,2
ENSG00000096654,2
ENSG00000096696,1
ENSG00000096717,2
ENSG00000096746,2
ENSG00000096872,2
ENSG00000096968,2
ENSG00000096996,2
ENSG00000097007,2
ENSG00000097021,2
ENSG00000097033,2
ENSG00000097046,1
ENSG00000097096,2
ENSG00000099139,2
ENSG00000099194,2
ENSG00000099203,2
ENSG00000099204,2
ENSG00000099219,2
ENSG00000099246,2
ENSG00000099250,2
ENSG00000099251,2
ENSG00000099256,1
ENSG00000099260,0
ENSG00000099282,2
ENSG00000099284,2
ENSG00000099290,2
ENSG00000099308,2
ENSG00000099326,2
ENSG00000099330,2
ENSG00000099331,2
ENSG00000099337,2
ENSG00000099338,2
ENSG00000099341,2
ENSG00000099364,1
ENSG00000099365,2
ENSG00000099377,2
ENSG00000099381,2
ENSG00000099385,2
ENSG00000099617,1
ENSG00000099622,2
ENSG00000099624,2
ENSG00000099625,1
ENSG00000099725,2
ENSG00000099769,2
ENSG00000099783,2
ENSG00000099785,2
ENSG00000099795,2
ENSG00000099797,2
ENSG00000099800,2
ENSG00000099804,2
ENSG00000099810,2
ENSG00000099812,2
ENSG00000099814,2
ENSG00000099817,2
ENSG00000099821,2
ENSG00000099822,1
ENSG00000099834,1
ENSG00000099840,1
ENSG00000099849,2
ENSG00000099860,0
ENSG00000099864,0
ENSG00000099866,2
ENSG00000099875,2
ENSG00000099889,2
ENSG00000099899,2
ENSG00000099901,2
ENSG00000099904,2
ENSG00000099910,2
ENSG00000099917,2
ENSG00000099937,2
ENSG00000099940,2
ENSG00000099942,2
ENSG00000099949,2
ENSG00000099953,1
ENSG00000099954,2
ENSG00000099956,2
ENSG00000099957,0
ENSG00000099958,1
ENSG00000099960,2
ENSG00000099968,2
ENSG00000099974,2
ENSG00000099985,2
ENSG00000099991,2
ENSG00000099992,2
ENSG00000099994,0
ENSG00000099995,2
ENSG00000099998,2
ENSG00000099999,2
ENSG00000100003,1
ENSG00000100012,0
ENSG00000100014,2
ENSG00000100023,2
ENSG00000100024,2
ENSG00000100027,2
ENSG00000100028,2
ENSG00000100029,2
ENSG00000100030,2
ENSG00000100031,2
ENSG00000100033,2
ENSG00000100034,0
ENSG00000100036,2
ENSG00000100055,2
ENSG00000100056,2
ENSG00000100058,2
ENSG00000100060,0
ENSG00000100065,2
ENSG00000100068,2
ENSG00000100075,2
ENSG00000100077,2
ENSG00000100078,0
ENSG00000100079,2
ENSG00000100083,2
ENSG00000100084,2
ENSG00000100092,2
ENSG00000100097,2
ENSG00000100099,2
ENSG00000100100,0
ENSG00000100104,2
ENSG00000100105,2
ENSG00000100106,2
ENSG00000100109,2
ENSG00000100116,1
ENSG00000100124,2
ENSG00000100129,2
ENSG00000100138,2
ENSG00000100139,2
ENSG00000100142,2
ENSG00000100147,2
ENSG00000100150,2
ENSG00000100151,2
ENSG00000100154,0
ENSG00000100156,1
ENSG00000100162,1
ENSG00000100167,1
ENSG00000100170,2
ENSG00000100181,2
ENSG00000100191,0
ENSG00000100196,1
ENSG00000100197,1
ENSG00000100201,2
ENSG00000100206,2
ENSG00000100207,2
ENSG00000100209,2
ENSG00000100211,2
ENSG00000100216,2
ENSG00000100218,0
ENSG00000100219,2
ENSG00000100220,2
ENSG00000100221,2
ENSG00000100225,2
ENSG00000100226,2
ENSG00000100227,2
ENSG00000100228,2
ENSG00000100234,0
ENSG00000100239,2
ENSG00000100241,2
ENSG00000100242,2
ENSG00000100243,2
ENSG00000100246,2
ENSG00000100253,1
ENSG00000100258,2
ENSG00000100263,2
ENSG00000100266,2
ENSG00000100271,2
ENSG00000100276,2
ENSG00000100280,2
ENSG00000100281,2
ENSG00000100284,2
ENSG00000100285,1
ENSG00000100288,2
ENSG00000100290,1
ENSG00000100292,2
ENSG00000100294,2
ENSG00000100296,2
ENSG00000100297,2
ENSG00000100298,2
ENSG00000100299,2
ENSG00000100300,2
ENSG00000100302,2
ENSG00000100304,2
ENSG00000100307,0
ENSG00000100311,0
ENSG00000100316,2
ENSG00000100319,2
ENSG00000100320,2
ENSG00000100321,2
ENSG00000100324,2
ENSG00000100325,2
ENSG00000100330,2
ENSG00000100335,2
ENSG00000100336,0
ENSG00000100342,2
ENSG00000100344,2
ENSG00000100345,2
ENSG00000100346,1
ENSG00000100347,2
ENSG00000100348,2
ENSG00000100350,2
ENSG00000100351,2
ENSG00000100353,2
ENSG00000100354,2
ENSG00000100359,2
ENSG00000100360,2
ENSG00000100362,0
ENSG00000100364,2
ENSG00000100365,2
ENSG00000100368,2
ENSG00000100372,2
ENSG00000100373,1
ENSG00000100376,2
ENSG00000100379,2
ENSG00000100380,2
ENSG00000100385,2
ENSG00000100387,2
ENSG00000100393,2
ENSG00000100395,2
ENSG00000100399,2
ENSG00000100401,2
ENSG00000100403,2
ENSG00000100410,2
ENSG00000100412,2
ENSG00000100413,2
ENSG00000100416,2
ENSG00000100417,2
ENSG00000100418,2
ENSG00000100422,2
ENSG00000100425,2
ENSG00000100426,2
ENSG00000100427,0
ENSG00000100429,1
ENSG00000100439,2
ENSG00000100441,2
ENSG00000100442,2
ENSG00000100445,2
ENSG00000100448,0
ENSG00000100450,2
ENSG00000100453,2
ENSG00000100461,2
ENSG00000100462,2
ENSG00000100473,1
ENSG00000100478,2
ENSG00000100479,1
ENSG00000100483,2
ENSG00000100485,2
ENSG00000100490,2
ENSG00000100503,2
ENSG00000100504,2
ENSG00000100505,1
ENSG00000100519,2
ENSG00000100522,1
ENSG00000100523,2
ENSG00000100526,1
ENSG00000100528,2
ENSG00000100532,2
ENSG00000100554,2
ENSG00000100557,1
ENSG00000100558,1
ENSG00000100564,2
ENSG00000100567,2
ENSG00000100568,2
ENSG00000100575,2
ENSG00000100577,2
ENSG00000100578,2
ENSG00000100580,2
ENSG00000100583,2
ENSG00000100591,2
ENSG00000100592,2
ENSG00000100596,2
ENSG00000100599,2
ENSG00000100600,2
ENSG00000100601,2
ENSG00000100603,2
ENSG00000100604,1
ENSG00000100605,2
ENSG00000100612,2
ENSG00000100614,2
ENSG00000100625,1
ENSG00000100626,0
ENSG00000100628,2
ENSG00000100629,2
ENSG00000100632,2
ENSG00000100644,2
ENSG00000100647,2
ENSG00000100650,2
ENSG00000100664,2
ENSG00000100665,1
ENSG00000100678,0
ENSG00000100697,2
ENSG00000100711,2
ENSG00000100714,2
ENSG00000100721,2
ENSG00000100722,2
ENSG00000100726,2
ENSG00000100731,2
ENSG00000100739,2
ENSG00000100744,2
ENSG00000100749,2
ENSG00000100764,2
ENSG00000100767,2
ENSG00000100784,2
ENSG00000100796,2
ENSG00000100802,2
ENSG00000100804,2
ENSG00000100811,2
ENSG00000100813,2
ENSG00000100814,2
ENSG00000100815,2
ENSG00000100823,2
ENSG00000100836,1
ENSG00000100842,2
ENSG00000100852,2
ENSG00000100865,2
ENSG00000100867,1
ENSG00000100883,2
ENSG00000100888,2
ENSG00000100889,2
ENSG00000100890,2
ENSG00000100897,2
ENSG00000100902,1
ENSG00000100906,0
ENSG00000100908,1
ENSG00000100911,2
ENSG00000100916,2
ENSG00000100918,2
ENSG00000100926,2
ENSG00000100934,2
ENSG00000100938,2
ENSG00000100941,2
ENSG00000100949,2
ENSG00000100968,1
ENSG00000100979,2
ENSG00000100982,2
ENSG00000100983,2
ENSG00000100985,1
ENSG00000100987,1
ENSG00000100991,2
ENSG00000100994,2
ENSG00000100997,2
ENSG00000101000,2
ENSG00000101003,1
ENSG00000101004,2
ENSG00000101017,2
ENSG00000101019,2
ENSG00000101040,2
ENSG00000101049,1
ENSG00000101052,2
ENSG00000101057,1
ENSG00000101076,1
ENSG00000101079,2
ENSG00000101082,2
ENSG00000101084,1
ENSG00000101096,2
ENSG00000101098,0
ENSG00000101104,1
ENSG00000101109,2
ENSG00000101115,1
ENSG00000101126,2
ENSG00000101132,2
ENSG00000101134,1
ENSG00000101138,2
ENSG00000101144,2
ENSG00000101146,2
ENSG00000101150,2
ENSG00000101152,2
ENSG00000101158,2
ENSG00000101160,2
ENSG00000101161,2
ENSG00000101162,0
ENSG00000101166,2
ENSG00000101181,2
ENSG00000101182,2
ENSG00000101187,2
ENSG00000101189,1
ENSG00000101190,2
ENSG00000101191,2
ENSG00000101193,2
ENSG00000101194,1
ENSG00000101197,2
ENSG00000101198,1
ENSG00000101199,2
ENSG00000101210,1
ENSG00000101213,1
ENSG00000101216,2
ENSG00000101220,2
ENSG00000101222,0
ENSG00000101224,2
ENSG00000101230,2
ENSG00000101236,2
ENSG00000101246,2
ENSG00000101247,2
ENSG00000101255,1
ENSG00000101265,0
ENSG00000101266,2
ENSG00000101276,1
ENSG00000101280,0
ENSG00000101282,0
ENSG00000101290,2
ENSG00000101294,2
ENSG00000101298,2
ENSG00000101307,0
ENSG00000101310,2
ENSG00000101311,1
ENSG00000101331,0
ENSG00000101333,2
ENSG00000101335,0
ENSG00000101336,0
ENSG00000101337,2
ENSG00000101342,2
ENSG00000101343,2
ENSG00000101346,2
ENSG00000101347,0
ENSG00000101350,2
ENSG00000101353,2
ENSG00000101361,2
ENSG00000101363,2
ENSG00000101365,2
ENSG00000101367,2
ENSG00000101384,2
ENSG00000101391,2
ENSG00000101400,2
ENSG00000101407,2
ENSG00000101412,1
ENSG00000101413,2
ENSG00000101417,0
ENSG00000101421,2
ENSG00000101439,2
ENSG00000101441,1
ENSG00000101442,2
ENSG00000101443,1
ENSG00000101444,2
ENSG00000101445,0
ENSG00000101447,1
ENSG00000101452,2
ENSG00000101457,1
ENSG00000101460,2
ENSG00000101463,1
ENSG00000101464,2
ENSG00000101470,1
ENSG00000101473,2
ENSG00000101474,2
ENSG00000101489,2
ENSG00000101493,2
ENSG00000101542,1
ENSG00000101544,2
ENSG00000101546,2
ENSG00000101557,2
ENSG00000101558,2
ENSG00000101574,2
ENSG00000101577,2
ENSG00000101596,2
ENSG00000101605,2
ENSG00000101608,2
ENSG00000101624,2
ENSG00000101639,2
ENSG00000101654,2
ENSG00000101665,0
ENSG00000101670,2
ENSG00000101680,2
ENSG00000101695,2
ENSG00000101745,2
ENSG00000101746,1
ENSG00000101751,2
ENSG00000101752,2
ENSG00000101773,2
ENSG00000101782,2
ENSG00000101811,1
ENSG00000101825,1
ENSG00000101842,1
ENSG00000101843,2
ENSG00000101844,2
ENSG00000101846,2
ENSG00000101849,2
ENSG00000101850,1
ENSG00000101856,2
ENSG00000101868,2
ENSG00000101871,2
ENSG00000101882,2
ENSG00000101888,2
ENSG00000101901,2
ENSG00000101911,2
ENSG00000101916,0
ENSG00000101928,2
ENSG00000101935,2
ENSG00000101938,0
ENSG00000101940,2
ENSG00000101945,2
ENSG00000101955,0
ENSG00000101966,2
ENSG00000101972,2
ENSG00000101974,2
ENSG00000101986,2
ENSG00000101997,2
ENSG00000102001,2
ENSG00000102003,2
ENSG00000102007,2
ENSG00000102010,0
ENSG00000102024,2
ENSG00000102030,2
ENSG00000102032,2
ENSG00000102034,2
ENSG00000102038,2
ENSG00000102043,2
ENSG00000102048,2
ENSG00000102053,0
ENSG00000102054,2
ENSG00000102057,2
ENSG00000102078,2
ENSG00000102081,2
ENSG00000102096,2
ENSG00000102098,1
ENSG00000102100,2
ENSG00000102103,2
ENSG00000102104,0
ENSG00000102109,1
ENSG00000102119,2
ENSG00000102125,2
ENSG00000102144,2
ENSG00000102158,2
ENSG00000102172,2
ENSG00000102174,0
ENSG00000102178,2
ENSG00000102181,2
ENSG00000102189,2
ENSG00000102218,2
ENSG00000102221,2
ENSG00000102225,2
ENSG00000102226,2
ENSG00000102230,0
ENSG00000102241,2
ENSG00000102243,2
ENSG00000102245,2
ENSG00000102265,1
ENSG00000102271,2
ENSG00000102287,1
ENSG00000102302,2
ENSG00000102309,2
ENSG00000102312,2
ENSG00000102316,2
ENSG00000102317,2
ENSG00000102349,2
ENSG00000102359,1
ENSG00000102362,2
ENSG00000102383,2
ENSG00000102384,1
ENSG00000102385,1
ENSG00000102390,2
ENSG00000102393,2
ENSG00000102401,2
ENSG00000102409,2
ENSG00000102445,2
ENSG00000102452,2
ENSG00000102466,0
ENSG00000102468,2
ENSG00000102471,2
ENSG00000102524,2
ENSG00000102531,2
ENSG00000102543,2
ENSG00000102547,0
ENSG00000102554,2
ENSG00000102572,2
ENSG00000102575,0
ENSG00000102580,2
ENSG00000102595,2
ENSG00000102606,2
ENSG00000102678,2
ENSG00000102683,0
ENSG00000102699,2
ENSG00000102710,2
ENSG00000102738,2
ENSG00000102743,2
ENSG00000102753,2
ENSG00000102755,2
ENSG00000102760,0
ENSG00000102763,2
ENSG00000102780,2
ENSG00000102781,2
ENSG00000102786,2
